"X","Y","color"
"0.4162916117202897","0.5962611016950593","[0.0]","[1.0]"
"0.38721180043179837","0.5210567862902784","[0.0]","[1.0]"
"0.4873141661930673","0.38142117784337864","[0.0]","[0.0]"
"0.7304445781036198","0.43964968739723564","[0.27218429502741515]","[1.0]"
"0.45906810483177224","0.47265453213745273","[0.0]","[1.0]"
"0.30172727002769645","0.5678298263481972","[0.0]","[0.0]"
"0.5314348777225483","0.3488009524966383","[0.0]","[1.0]"
"0.6798413683874317","0.5189241004684765","[1.0]","[1.0]"
"0.4115058436236236","0.35653090052439046","[0.0]","[0.0]"
"0.6447259817085309","0.4838487381427221","[0.0]","[1.0]"
"0.40350201782750883","0.4619694113137018","[0.0]","[0.0]"
"0.508844040486517","0.6511271971627052","[1.0]","[0.0]"
"0.82295884531125","0.5272260675432524","[1.0]","[1.0]"
"0.6431074683255797","0.5298740528709872","[1.0]","[1.0]"
"0.5300520068689561","0.39872159756589765","[0.0]","[1.0]"
"0.305104293753789","0.3601929033083277","[0.0]","[0.0]"
"0.7052928908005143","0.5193821036136074","[1.0]","[1.0]"
"0.526515116816562","0.3494497830477403","[0.0]","[1.0]"
"0.7104012577552811","0.5640435759485303","[1.0]","[1.0]"
"0.27039050350297245","0.5790716986993631","[0.0]","[0.0]"
"0.5579792560181099","0.5423424280268246","[0.0]","[1.0]"
"0.5193746492066297","0.3890463894116093","[0.0]","[0.0]"
"0.6454935482410294","0.7819165799748008","[1.0]","[1.0]"
"0.3336309297644862","0.274800150477166","[0.0]","[0.0]"
"0.30712996452455343","0.5570425808708807","[0.0]","[0.0]"
"0.5353226601731813","0.7282988215096877","[1.0]","[1.0]"
"0.3828131696852855","0.3649022882034593","[0.0]","[1.0]"
"0.5826403559913613","0.6340487088804512","[1.0]","[1.0]"
"0.627604171254719","0.5258400249430402","[0.0]","[0.0]"
"0.6196043892048135","0.4336559032572666","[0.0]","[0.0]"
"0.7063769739832441","0.6928448597812705","[1.0]","[1.0]"
"0.31367823699926506","0.5064359951450259","[0.0]","[0.0]"
"0.24447554366945357","0.2298668622974355","[0.0]","[0.0]"
"0.3974146838903373","0.30264360756081476","[0.0]","[0.0]"
"0.3986172510239239","0.43721480235738275","[0.0]","[0.0]"
"0.44629458684040957","0.3037558036719505","[0.0]","[0.0]"
"0.6068488976475479","0.43236260594712694","[0.0]","[1.0]"
"0.45782097322384424","0.463284916658396","[0.0]","[0.0]"
"0.5251129570690722","0.48545684417734725","[0.0]","[1.0]"
"0.3735641809343696","0.4316389038938185","[0.0]","[0.0]"
"0.515940581409443","0.6134720535360322","[0.0]","[1.0]"
"0.3044929503349313","0.32642433432724943","[0.0]","[0.0]"
"0.5325569247208605","0.4985769724887712","[0.0]","[0.0]"
"0.581030751776027","0.38619921461858586","[0.0]","[0.0]"
"0.3439253367058624","0.4375108758121475","[0.0]","[0.0]"
"0.7704568342414253","0.6720422361083398","[1.0]","[1.0]"
"0.4128364943971057","0.3142393674483362","[0.0]","[0.0]"
"0.2780918041451448","0.43128687732688903","[0.0]","[0.0]"
"0.27676254645252285","0.3230501019413416","[0.0]","[0.0]"
"0.5041077959851836","0.494757843899588","[0.0]","[0.0]"
"0.6653492274998274","0.5525304205647247","[1.0]","[1.0]"
"0.5242520931887015","0.5126475209933253","[0.0]","[0.0]"
"0.41834300469037594","0.548245032409169","[0.0]","[0.0]"
"0.3479705374454989","0.5834864583084403","[0.0]","[1.0]"
"0.26457032809460224","0.2834302636363983","[0.0]","[0.0]"
"0.8871617979085835","0.5207949944256444","[1.0]","[1.0]"
"0.5501536452180552","0.5717866016413371","[0.0]","[1.0]"
"0.3764552846070432","0.1649309434780173","[0.0]","[0.0]"
"0.5740016273010105","0.5834308619415786","[1.0]","[1.0]"
"0.5677968549590121","0.4220669356031105","[0.0]","[0.0]"
"0.35383691766839354","0.41713595279284577","[0.0]","[0.0]"
"0.7921975883191122","0.39697853104732367","[1.0]","[1.0]"
"0.371075608135512","0.48008620698071436","[0.0]","[0.0]"
"0.4487639134677461","0.2853705976338064","[0.0]","[0.0]"
"0.4313890572536315","0.4950127076483071","[0.0]","[1.0]"
"0.6056424249588174","0.3738709097355316","[0.0]","[1.0]"
"0.5042802990540844","0.3965198302016757","[0.0]","[0.0]"
"0.5529397426447564","0.6217428328807022","[1.0]","[1.0]"
