"X","Y","color"
"0.3917402440040362","0.2979713012157244","[0.0, 0.0]","[1.0, 0.0]"
"0.6119243182963583","0.7830369334004623","[1.0, 0.0]","[1.0, 0.0]"
"0.5088786811460421","0.6123920391977005","[0.0, 0.0]","[1.0, 0.0]"
"0.5287941742862007","0.591592536712411","[0.0, 0.0]","[1.0, 0.0]"
"0.8137955188858911","0.48443206312214265","[1.0, 0.0]","[1.0, 0.0]"
"0.5273648759676486","0.3874875961915684","[0.0, 0.0]","[0.0, 1.0]"
"0.44359038670074663","0.7255580553243784","[1.0, 0.0]","[1.0, 0.0]"
"0.5933122605822316","0.8310908452216508","[1.0, 0.0]","[1.0, 0.0]"
"0.7250142486732999","0.694766721123389","[1.0, 0.0]","[1.0, 0.0]"
"0.5997150792864689","0.4404465525406688","[0.0, 0.0]","[0.0, 1.0]"
"0.6222287918139026","0.5671689202171623","[1.0, 0.0]","[0.0, 1.0]"
"0.5194508955680206","0.7179034428711999","[1.0, 0.0]","[0.0, 1.0]"
"0.22515022125454662","0.4037108628758519","[0.0, 0.0]","[1.0, 0.0]"
"0.7205413467375477","0.523378106502657","[1.0, 0.0]","[1.0, 0.0]"
"0.6145369924081118","0.4380899651376038","[0.0, 0.0]","[1.0, 0.0]"
"0.505103544999834","0.2872189586331989","[0.0, 0.0]","[0.0, 1.0]"
"0.555578232929283","0.646844674643976","[1.0, 0.0]","[1.0, 0.0]"
"0.5070960749286602","0.18478422362158395","[0.0, 0.0]","[0.0, 1.0]"
"0.6977029806594982","0.28980573131895887","[0.0, 0.0]","[0.0, 1.0]"
"0.4311861827355968","0.6214645559073515","[0.0, 0.0]","[0.0, 1.0]"
"0.43002140179228315","0.5706482502491602","[0.0, 0.0]","[1.0, 0.0]"
"0.5222618464116209","0.46174356746753237","[0.0, 0.0]","[0.0, 1.0]"
"0.5411149711867587","0.6073493704874471","[1.0, 0.0]","[1.0, 0.0]"
"0.39130832162978474","0.3488527364901559","[0.0, 0.0]","[0.0, 1.0]"
"0.41079794308576084","0.6158093254009499","[0.0, 0.0]","[1.0, 0.0]"
"0.20244557581851133","0.2764993878967483","[0.0, 0.0]","[0.0, 1.0]"
"0.5549344581827952","0.34868599498041697","[0.0, 0.0]","[0.0, 1.0]"
"0.5690900549724393","0.436175775402052","[0.0, 0.0]","[0.0, 1.0]"
"0.42890042524534033","0.6072597589985111","[0.0, 0.0]","[0.0, 1.0]"
"0.6754989278590912","0.5475035563942002","[1.0, 0.0]","[0.0, 1.0]"
"0.6934506016465379","0.7292321997015009","[1.0, 0.0]","[1.0, 0.0]"
"0.7236754930346707","0.8229366042297809","[1.0, 0.0]","[1.0, 0.0]"
"0.5430348799852749","0.5457461279872602","[0.0, 0.0]","[1.0, 0.0]"
"0.5607033054582985","0.6190307857257566","[1.0, 0.0]","[1.0, 0.0]"
"0.31013218433031875","0.46506527991015456","[0.0, 0.0]","[0.0, 1.0]"
"0.6678293702684878","0.27396811541392124","[0.0, 0.0]","[1.0, 0.0]"
"0.5770259630512814","0.6109725701342985","[1.0, 0.0]","[0.0, 1.0]"
"0.5933951214585305","0.9320175890259519","[1.0, 0.0]","[1.0, 0.0]"
"0.5420945439365142","0.5850919065551204","[0.0, 0.0]","[1.0, 0.0]"
"0.4687827632761248","0.48732229297154095","[0.0, 0.0]","[0.0, 1.0]"
"0.469911965726589","0.5922378984435992","[0.0, 0.0]","[1.0, 0.0]"
"0.3414009715372367","0.20253692107335142","[0.0, 0.0]","[0.0, 1.0]"
"0.23779272541320784","0.5914581714842635","[0.0, 0.0]","[0.0, 1.0]"
"0.45157858709332843","0.419606760769505","[0.0, 0.0]","[0.0, 1.0]"
"0.21916839148803094","0.32930418991405686","[0.0, 0.0]","[0.0, 1.0]"
"0.3516064544061051","0.5807771726930475","[0.0, 0.0]","[0.0, 1.0]"
"0.5304685934103697","0.6810745079128695","[1.0, 0.0]","[1.0, 0.0]"
"0.5048233367347507","0.31366933037614003","[0.0, 0.0]","[0.0, 1.0]"
"0.597343275107179","0.6151690177487753","[1.0, 0.0]","[1.0, 0.0]"
"0.5890669335049716","0.5274530329025261","[0.0, 0.0]","[1.0, 0.0]"
"0.36195845236974966","0.5833817146948939","[0.0, 0.0]","[0.0, 1.0]"
"0.5559931330216825","0.49342096518580586","[0.0, 0.0]","[1.0, 0.0]"
"0.2568002315366227","0.43022999501105136","[0.0, 0.0]","[0.0, 1.0]"
"0.5612055059847405","0.7042936441813252","[1.0, 0.0]","[1.0, 0.0]"
"0.593718193491019","0.5495661879775391","[0.0, 0.0]","[1.0, 0.0]"
"0.46901990027294516","0.4171421013906067","[0.0, 0.0]","[1.0, 0.0]"
"0.26500712843622387","0.2648988695325398","[0.0, 0.0]","[0.0, 1.0]"
"0.32788067732069764","0.2881199126161092","[0.0, 0.0]","[0.0, 1.0]"
"0.6300433647749447","0.4118404114305223","[0.0, 0.0]","[1.0, 0.0]"
"0.6299293126002014","0.7716520264779589","[1.0, 0.0]","[1.0, 0.0]"
"0.312249718775272","0.5412500831805223","[0.0, 0.0]","[0.0, 1.0]"
"0.6629273313487405","0.708843372442672","[1.0, 0.0]","[1.0, 0.0]"
"0.4240016414179238","0.1583150957341109","[0.0, 0.0]","[0.0, 1.0]"
"0.49392299660077704","0.6385903254283953","[0.0, 0.0]","[0.0, 1.0]"
"0.2629982578426358","0.4661864181958076","[0.0, 0.0]","[0.0, 1.0]"
"0.42618066994350734","0.6892228483411035","[0.0, 0.0]","[1.0, 0.0]"
"0.3650156781347378","0.2559615493506093","[0.0, 0.0]","[0.0, 1.0]"
"0.5068012717498883","0.47233508010681946","[0.0, 0.0]","[1.0, 0.0]"
"0.34562954919893474","0.47240500919406664","[0.0, 0.0]","[0.0, 1.0]"
"0.2998847729782897","0.6723793629307536","[0.0, 0.0]","[0.0, 1.0]"
"0.4496787713853866","0.3264939837643032","[0.0, 0.0]","[1.0, 0.0]"
"0.38001364687356065","0.6831391162228616","[0.0, 0.0]","[1.0, 0.0]"
"0.539047568241138","0.558532831061599","[0.0, 0.0]","[1.0, 0.0]"
"0.5974686669272853","0.5765884074672321","[1.0, 0.0]","[0.0, 1.0]"
"0.5585555984282246","0.40552663444014664","[0.0, 0.0]","[0.0, 1.0]"
"0.5074877494391191","0.5323680137753801","[0.0, 0.0]","[1.0, 0.0]"
"0.7225215626820933","0.5678566106178343","[1.0, 0.0]","[1.0, 0.0]"
"0.4799803038003733","0.6531738091242628","[0.0, 0.0]","[0.0, 1.0]"
"0.6888104043834334","0.5082223923530599","[1.0, 0.0]","[1.0, 0.0]"
"0.6471294744084921","0.5276908187236629","[1.0, 0.0]","[1.0, 0.0]"
"0.4656093676865139","0.5443275245304944","[0.0, 0.0]","[1.0, 0.0]"
"0.4935609322890023","0.20113617611134474","[0.0, 0.0]","[0.0, 1.0]"
"0.250405150741637","0.3304525441810334","[0.0, 0.0]","[0.0, 1.0]"
"0.3675756579866936","0.5814703480143499","[0.0, 0.0]","[1.0, 0.0]"
"0.40513439840992677","0.33811010045779705","[0.0, 0.0]","[0.0, 1.0]"
"0.576735608027243","0.7188182359474725","[1.0, 0.0]","[1.0, 0.0]"
"0.261460260566547","0.4840052669700697","[0.0, 0.0]","[0.0, 1.0]"
"0.2746268053445165","0.17667908572464633","[0.0, 0.0]","[0.0, 1.0]"
"0.4017342913140152","0.5927151325957796","[0.0, 0.0]","[1.0, 0.0]"
"0.28381742156828466","0.5766188181882476","[0.0, 0.0]","[0.0, 1.0]"
"0.7078681645352608","0.44630059027449887","[0.0, 0.0]","[1.0, 0.0]"
"0.6652804629886401","0.5414731245881892","[1.0, 0.0]","[1.0, 0.0]"
"0.6246715315757474","0.3765849549782666","[0.0, 0.0]","[0.0, 1.0]"
"0.6861384947569803","0.7324070965335966","[1.0, 0.0]","[1.0, 0.0]"
"0.4183053358487407","0.723639890270285","[1.0, 0.0]","[1.0, 0.0]"
"0.6323520480914453","0.7393310627754911","[1.0, 0.0]","[1.0, 0.0]"
"0.298084500568572","0.5386915435641436","[0.0, 0.0]","[0.0, 1.0]"
"0.7050427386510459","0.6448375087388518","[1.0, 0.0]","[1.0, 0.0]"
"0.5489610486684208","0.5424904226786715","[0.0, 0.0]","[1.0, 0.0]"
"0.633695384965739","0.6969070352469213","[1.0, 0.0]","[1.0, 0.0]"
"0.2352805737700436","0.3154139823241292","[0.0, 0.0]","[0.0, 1.0]"
"0.5956843777886134","0.49663001367222","[0.0, 0.0]","[1.0, 0.0]"
"0.47757102631763143","0.46886671912578864","[0.0, 0.0]","[0.0, 1.0]"
"0.4218724997975859","0.37141556198058323","[0.0, 0.0]","[0.0, 1.0]"
"0.5008326887530584","0.6102895682960349","[0.0, 0.0]","[0.0, 1.0]"
"0.45729805530296497","0.4801723405904502","[0.0, 0.0]","[0.0, 1.0]"
"0.3225841167577986","0.5012667191332695","[0.0, 0.0]","[0.0, 1.0]"
"0.4881000271902667","0.31965472687487556","[0.0, 0.0]","[0.0, 1.0]"
"0.38339610710635025","0.5510622869529863","[0.0, 0.0]","[1.0, 0.0]"
"0.4103376222218823","0.6395097814795689","[0.0, 0.0]","[1.0, 0.0]"
"0.792956839502737","0.45449456095277","[1.0, 0.0]","[1.0, 0.0]"
"0.7894995240194446","0.4909381910195409","[1.0, 0.0]","[1.0, 0.0]"
"0.3803343795891167","0.29610446692560793","[0.0, 0.0]","[0.0, 1.0]"
"0.6211295049063786","0.5188460081375241","[0.0, 0.0]","[0.0, 1.0]"
"0.4196821148255374","0.681218645570618","[0.0, 0.0]","[0.0, 1.0]"
"0.3437669068653707","0.3900651940372962","[0.0, 0.0]","[0.0, 1.0]"
"0.4905946117591265","0.7083420483331405","[1.0, 0.0]","[1.0, 0.0]"
"0.28872213274497366","0.5441680778958159","[0.0, 0.0]","[0.0, 1.0]"
"0.5822842724265833","0.629225189543417","[1.0, 0.0]","[1.0, 0.0]"
"0.6853779481792126","0.5244779254681645","[1.0, 0.0]","[1.0, 0.0]"
"0.4488479688753888","0.5307323085367472","[0.0, 0.0]","[1.0, 0.0]"
"0.3810880107567831","0.4797907551415618","[0.0, 0.0]","[0.0, 1.0]"
"0.5182199878491955","0.6181362295845811","[0.0, 0.0]","[1.0, 0.0]"
"0.44506365616442967","0.34772901882900653","[0.0, 0.0]","[0.0, 1.0]"
"0.5634613933631728","0.4570679728085192","[0.0, 0.0]","[1.0, 0.0]"
"0.3926220774413439","0.3007002277949429","[0.0, 0.0]","[0.0, 1.0]"
"0.5182435121495195","0.4702146553307464","[0.0, 0.0]","[0.0, 1.0]"
"0.188638510664137","0.4355556634895809","[0.0, 0.0]","[0.0, 1.0]"
"0.39466722228249473","0.626225457030171","[0.0, 0.0]","[0.0, 1.0]"
"0.4377068703999021","0.18361344171230012","[0.0, 0.0]","[0.0, 1.0]"
"0.3867288832032275","0.6768186945734868","[0.0, 0.0]","[0.0, 1.0]"
"0.42835448246593355","0.43285306642082855","[0.0, 0.0]","[0.0, 1.0]"
"0.5027233496538314","0.5371679378424747","[0.0, 0.0]","[0.0, 1.0]"
"0.7915258454627225","0.46271661043070134","[1.0, 0.0]","[1.0, 0.0]"
"0.43724577093115213","0.3873190592299312","[0.0, 0.0]","[0.0, 1.0]"
"0.6315384041520479","0.5602875352438674","[1.0, 0.0]","[1.0, 0.0]"
"0.20629281996767426","0.2780621939836994","[0.0, 0.0]","[0.0, 1.0]"
"0.5447387303256016","0.636276318590934","[1.0, 0.0]","[1.0, 0.0]"
"0.30174231156359776","0.5199112536617099","[0.0, 0.0]","[0.0, 1.0]"
"0.5402156694088213","0.17806981905272537","[0.0, 0.0]","[0.0, 1.0]"
"0.283506895222414","0.43440668030073676","[0.0, 0.0]","[0.0, 1.0]"
"0.6267912766141941","0.5950821860034134","[1.0, 0.0]","[1.0, 0.0]"
"0.6686165781999537","0.33688376415319704","[0.0, 0.0]","[1.0, 0.0]"
"0.25483534200111646","0.3446838742095761","[0.0, 0.0]","[0.0, 1.0]"
"0.5176257676607744","0.3703104150204378","[0.0, 0.0]","[0.0, 1.0]"
"0.264347878656037","0.37768869966350066","[0.0, 0.0]","[0.0, 1.0]"
"0.5449054337522016","0.4091792456277077","[0.0, 0.0]","[0.0, 1.0]"
"0.547551586064378","0.44147230798929044","[0.0, 0.0]","[0.0, 1.0]"
"0.406613150304523","0.5861744130104396","[0.0, 0.0]","[0.0, 1.0]"
"0.7651114435320635","0.5383479495112244","[1.0, 0.0]","[1.0, 0.0]"
"0.5210715457276827","0.24515097515150486","[0.0, 0.0]","[0.0, 1.0]"
"0.4620326479105897","0.6365207904692705","[0.0, 0.0]","[1.0, 0.0]"
"0.8131070455676709","0.8443402651038205","[1.0, 0.0]","[1.0, 0.0]"
"0.6347402762826682","0.1623215954342142","[0.0, 0.0]","[0.0, 1.0]"
