"X","Y","color"
"0.23412695924083862","0.4305398480482172","[1.0, 0.0]","[0.0, 1.0]"
"0.18353656915774913","0.1839883381200759","[1.0, 1.0]","[0.0, 1.0]"
"0.3034207900044858","0.3227438535954399","[1.0, 0.0]","[0.0, 1.0]"
"0.80304848698415","0.7984963328083344","[1.0, 0.0]","[1.0, 0.0]"
"0.214708107617263","0.10043522177215045","[1.0, 1.0]","[0.0, 1.0]"
"0.2982940054755956","0.12550472834633974","[1.0, 1.0]","[0.0, 1.0]"
"0.8788277564119356","0.7247118405545494","[1.0, 0.0]","[1.0, 0.0]"
"0.6960918745229008","0.7542555425615768","[1.0, 0.0]","[1.0, 0.0]"
"0.8358441472326432","0.7126416706902831","[1.0, 0.0]","[1.0, 0.0]"
"0.7914935123760213","0.7701272134797502","[1.0, 0.0]","[1.0, 0.0]"
"0.308781623791946","0.1955912671401868","[1.0, 1.0]","[0.0, 1.0]"
"0.7408110808661094","0.7952034261774393","[1.0, 0.0]","[1.0, 0.0]"
"0.1963147045380656","0.26365974940097947","[1.0, 1.0]","[0.0, 1.0]"
"0.3615230758597703","0.08309837311385079","[1.0, 1.0]","[0.0, 1.0]"
"0.785630696072684","0.6222257766322786","[1.0, 0.0]","[1.0, 0.0]"
"0.830151161346377","0.7091092976443903","[1.0, 0.0]","[1.0, 0.0]"
"0.4795670419027127","0.3421484900433164","[1.0, 0.0]","[0.0, 1.0]"
"0.29758405102601293","0.2778248480363147","[1.0, 1.0]","[0.0, 1.0]"
"0.8241736577492945","0.717058252057473","[1.0, 0.0]","[1.0, 0.0]"
"0.8596951958976106","0.7503842098611057","[1.0, 0.0]","[1.0, 0.0]"
"0.2601549725215819","0.16002997696378715","[1.0, 1.0]","[0.0, 1.0]"
"0.2176523514598007","0.2630598476677639","[1.0, 1.0]","[0.0, 1.0]"
"0.8660356006204222","0.7075094772590703","[1.0, 0.0]","[1.0, 0.0]"
"0.25570821200013616","0.4033357164212514","[1.0, 0.0]","[0.0, 1.0]"
"0.06133826953391781","0.36850877599352627","[1.0, 1.0]","[0.0, 1.0]"
"0.4091976314751722","0.14156684343859105","[1.0, 1.0]","[0.0, 1.0]"
"0.7979342623388561","0.8323641429450219","[1.0, 0.0]","[1.0, 0.0]"
"0.6682294475832471","0.7988363335076195","[1.0, 0.0]","[1.0, 0.0]"
"0.2728282869302165","0.1715168073150118","[1.0, 1.0]","[0.0, 1.0]"
"0.8996999491391133","0.7689142814264883","[1.0, 0.0]","[1.0, 0.0]"
"0.7262016831514151","0.6570752412127858","[1.0, 0.0]","[1.0, 0.0]"
"0.7685737850439529","0.7698994773171302","[1.0, 0.0]","[1.0, 0.0]"
"0.18474411376996241","0.2919622673800497","[1.0, 1.0]","[0.0, 1.0]"
"0.2866737085837329","0.14576357207474344","[1.0, 1.0]","[0.0, 1.0]"
"0.3222995656023251","0.3378186105970919","[1.0, 0.0]","[0.0, 1.0]"
"0.6525113745613959","0.73685998434239","[1.0, 0.0]","[1.0, 0.0]"
"0.3112949405005201","0.13520239298369816","[1.0, 1.0]","[0.0, 1.0]"
"0.7288256237758526","0.9066408848977928","[1.0, 0.0]","[1.0, 0.0]"
"0.8044409575188447","0.691673277920432","[1.0, 0.0]","[1.0, 0.0]"
"0.6586737751266057","0.6859652082477267","[1.0, 0.0]","[1.0, 0.0]"
"0.7418790924242509","0.7026972433665466","[1.0, 0.0]","[1.0, 0.0]"
"0.8327870182173615","0.8410313740276435","[1.0, 0.0]","[1.0, 0.0]"
"0.7924645997899515","0.8191689786505576","[1.0, 0.0]","[1.0, 0.0]"
"0.3199397009949351","0.340516878399978","[1.0, 0.0]","[0.0, 1.0]"
"0.7501219011229785","0.6532428613486991","[1.0, 0.0]","[1.0, 0.0]"
"0.31733027069873687","0.26124316624891103","[1.0, 1.0]","[0.0, 1.0]"
"0.6469435816510646","0.7644294668511812","[1.0, 0.0]","[1.0, 0.0]"
"0.7854731642846393","0.8460610482882649","[1.0, 0.0]","[1.0, 0.0]"
"0.2948962077527765","0.24763541357160312","[1.0, 1.0]","[0.0, 1.0]"
"0.2831260824273161","0.2736196766252769","[1.0, 1.0]","[0.0, 1.0]"
"0.27809744092544175","0.14944790472736333","[1.0, 1.0]","[0.0, 1.0]"
"0.34127465848582267","0.2756401997358613","[1.0, 0.0]","[0.0, 1.0]"
"0.34258268566618505","0.3351142905575737","[1.0, 0.0]","[0.0, 1.0]"
"0.3636829714479019","0.28379962539397596","[1.0, 0.0]","[0.0, 1.0]"
"0.8414372607986264","0.7600227692144198","[1.0, 0.0]","[1.0, 0.0]"
"0.6437056860087681","0.9301028978517425","[1.0, 0.0]","[1.0, 0.0]"
