"X","Y","color"
"0.43394850898595744","0.30563070244994206","[0.0, 1.0]","[0.0, 1.0]"
"0.547394363754326","0.23918090546505777","[0.0, 1.0]","[0.0, 1.0]"
"0.34652552962496447","0.5089305076120979","[0.0, 1.0]","[0.0, 1.0]"
"0.8532834148600444","0.4299201839435628","[1.0, 0.0]","[1.0, 0.0]"
"0.4688746397967312","0.22976647513123025","[0.0, 1.0]","[0.0, 1.0]"
"0.5264830949706002","0.539122258547334","[0.0, 1.0]","[1.0, 0.0]"
"0.3623144759043642","0.6151556021145276","[0.0, 1.0]","[0.0, 1.0]"
"0.4073481967573997","0.6253949497958902","[0.0, 1.0]","[1.0, 0.0]"
"0.567594969854417","0.42207855454236587","[0.0, 1.0]","[1.0, 0.0]"
"0.4192311484257193","0.6542970909261524","[1.0, 0.0]","[1.0, 0.0]"
"0.4901297572657249","0.3956914324647844","[0.0, 1.0]","[0.0, 1.0]"
"0.6911782494121199","0.37634845947085277","[0.0, 1.0]","[1.0, 0.0]"
"0.4736718562926214","0.3607210859485711","[0.0, 1.0]","[1.0, 0.0]"
"0.5583879849956831","0.5073098871818741","[0.0, 1.0]","[0.0, 1.0]"
"0.36267909024239786","0.40069395009293507","[0.0, 1.0]","[0.0, 1.0]"
"0.7263242797982743","0.6425067591062694","[1.0, 0.0]","[1.0, 0.0]"
"0.4669656096972321","0.5370964716105111","[0.0, 1.0]","[1.0, 0.0]"
"0.7159274021475508","0.45606803640691257","[1.0, 0.0]","[1.0, 0.0]"
"0.5527440733409249","0.4659530005138831","[0.0, 1.0]","[1.0, 0.0]"
"0.4960576573883544","0.2611003394659741","[0.0, 1.0]","[0.0, 1.0]"
"0.7277417497432404","0.34941636909579743","[0.0, 1.0]","[1.0, 0.0]"
"0.42646805097458557","0.4679007921252583","[0.0, 1.0]","[0.0, 1.0]"
"0.47932984965982417","0.6000088854310838","[1.0, 0.0]","[1.0, 0.0]"
"0.619227164708572","0.597265546644046","[1.0, 0.0]","[1.0, 0.0]"
"0.49010354211686596","0.22892044270325135","[0.0, 1.0]","[0.0, 1.0]"
"0.554250046755826","0.4049373076194131","[0.0, 1.0]","[1.0, 0.0]"
"0.4013202712848398","0.39981628313383905","[0.0, 1.0]","[0.0, 1.0]"
"0.37686878907530136","0.5512604930407554","[0.0, 1.0]","[1.0, 0.0]"
"0.30223518050025033","0.258270132910805","[0.0, 1.0]","[0.0, 1.0]"
"0.40486081247090616","0.4063002536477534","[0.0, 1.0]","[1.0, 0.0]"
"0.7351555974967328","0.5601282994935229","[1.0, 0.0]","[1.0, 0.0]"
"0.4862264562889905","0.15124936319225843","[0.0, 1.0]","[0.0, 1.0]"
"0.33900535686454153","0.44685444655235373","[0.0, 1.0]","[0.0, 1.0]"
"0.7336724886132594","0.4942181785484546","[1.0, 0.0]","[1.0, 0.0]"
"0.625354707248358","0.4243707209051953","[0.0, 1.0]","[1.0, 0.0]"
"0.6567527869783131","0.5978828834228498","[1.0, 0.0]","[1.0, 0.0]"
"0.7035204313829312","0.4405423625084094","[1.0, 0.0]","[1.0, 0.0]"
"0.5140437768712441","0.5182304568950454","[0.0, 1.0]","[1.0, 0.0]"
"0.3439432441267575","0.48594045171165146","[0.0, 1.0]","[0.0, 1.0]"
"0.4859993000444878","0.41772935160407765","[0.0, 1.0]","[1.0, 0.0]"
"0.39843605851082564","0.35476340530605077","[0.0, 1.0]","[0.0, 1.0]"
"0.6560884759169241","0.30096379261351985","[0.0, 1.0]","[1.0, 0.0]"
"0.6818437201428589","0.36505207713451365","[0.0, 1.0]","[1.0, 0.0]"
"0.7667325104302363","0.5674027061220299","[1.0, 0.0]","[1.0, 0.0]"
"0.7022382162048858","0.5757849273013127","[1.0, 0.0]","[1.0, 0.0]"
"0.5619995650164269","0.5532869054305902","[1.0, 0.0]","[1.0, 0.0]"
"0.4017220497381304","0.40700041689414496","[0.0, 1.0]","[1.0, 0.0]"
"0.648143588840499","0.34967637519453526","[0.0, 1.0]","[1.0, 0.0]"
"0.1994702899917599","0.3149585956460677","[0.0, 1.0]","[0.0, 1.0]"
"0.4116984700860228","0.5913099064939276","[0.0, 1.0]","[1.0, 0.0]"
"0.6075852619151645","0.8029062023843133","[1.0, 0.0]","[1.0, 0.0]"
"0.44901995817618573","0.3026954448580563","[0.0, 1.0]","[0.0, 1.0]"
"0.6622746746415493","0.4566865531711339","[1.0, 0.0]","[1.0, 0.0]"
"0.6188635264363775","0.6670596606088689","[1.0, 0.0]","[1.0, 0.0]"
"0.2957885481634781","0.29070170009760427","[0.0, 1.0]","[0.0, 1.0]"
"0.4345842142353726","0.48952881296223677","[0.0, 1.0]","[1.0, 0.0]"
"0.4356246753408763","0.47640977417929503","[0.0, 1.0]","[0.0, 1.0]"
"0.37005205511794126","0.3495221650467647","[0.0, 1.0]","[0.0, 1.0]"
"0.44460577821697134","0.42893035207247726","[0.0, 1.0]","[0.0, 1.0]"
"0.668397907810729","0.5613511768338081","[1.0, 0.0]","[1.0, 0.0]"
"0.6221880023716485","0.6488808447055139","[1.0, 0.0]","[1.0, 0.0]"
"0.3715580676972186","0.5950518405045265","[0.0, 1.0]","[1.0, 0.0]"
"0.6738251887868536","0.2588704346404224","[0.0, 1.0]","[0.0, 1.0]"
"0.5125761356990559","0.4222059228878919","[0.0, 1.0]","[1.0, 0.0]"
"0.44854808942470015","0.3265176473084617","[0.0, 1.0]","[1.0, 0.0]"
"0.29514919038001586","0.3335149135927831","[0.0, 1.0]","[1.0, 0.0]"
"0.4036736817357289","0.1803841208086752","[0.0, 1.0]","[0.0, 1.0]"
"0.2191782423078363","0.2833673995741425","[0.0, 1.0]","[0.0, 1.0]"
"0.5887110555918396","0.639086966924679","[1.0, 0.0]","[1.0, 0.0]"
"0.4653505730227288","0.3032290725859184","[0.0, 1.0]","[0.0, 1.0]"
"0.6625572809259458","0.3813169594251776","[0.0, 1.0]","[1.0, 0.0]"
"0.4129252510386831","0.446338919373676","[0.0, 1.0]","[0.0, 1.0]"
"0.4633925186844699","0.29125990717861594","[0.0, 1.0]","[1.0, 0.0]"
"0.5949227659071603","0.4061225068347872","[0.0, 1.0]","[1.0, 0.0]"
