"X","Y","color"
"0.608849330693466","0.46733437037006087","[0.0]","[1.0]"
"0.32962431463802655","0.4189178756184055","[0.0]","[0.0]"
"0.4891785959080856","0.38949007055886226","[0.0]","[0.0]"
"0.5639431656990451","0.36547508945988877","[0.0]","[0.0]"
"0.5936109380305385","0.473512324495076","[0.0]","[1.0]"
"0.5510776075705501","0.5233226186104886","[0.0]","[1.0]"
"0.4526676717840184","0.4663189271509563","[0.0]","[0.0]"
"0.7218978157247579","0.7051737474664682","[1.0]","[1.0]"
"0.4935912957293189","0.39137833252341353","[0.0]","[0.0]"
"0.40826013447299553","0.526064462546789","[0.0]","[0.0]"
"0.28700851187618887","0.34387608036788075","[0.0]","[0.0]"
"0.41040043830456147","0.3296635855992165","[0.0]","[0.0]"
"0.56664402243749","0.29902502622975796","[0.0]","[1.0]"
"0.38108706518965135","0.43441978298460415","[0.0]","[0.0]"
"0.6548302360262945","0.5231919861189224","[1.0]","[1.0]"
"0.6898596039144657","0.3853289979438956","[0.0]","[1.0]"
"0.39893721650399333","0.542011158824245","[0.0]","[0.0]"
"0.5575978157713435","0.43301031241041477","[0.0]","[1.0]"
"0.6904357111802735","0.5529422124302925","[1.0]","[1.0]"
"0.2695210004553253","0.29387460044326175","[0.0]","[0.0]"
"0.6162140035674307","0.5734643037736473","[1.0]","[1.0]"
"0.36094008014265566","0.2676469380596677","[0.0]","[0.0]"
"0.8213977822246974","0.5388719073824993","[1.0]","[1.0]"
"0.30482124240784086","0.270542309153034","[0.0]","[0.0]"
"0.4643085571656246","0.29989078578225914","[0.0]","[0.0]"
"0.37597067252609223","0.41782630120271824","[0.0]","[0.0]"
"0.8198479463928163","0.4376628188002233","[1.0]","[1.0]"
"0.4918125694420883","0.4147370061116768","[0.0]","[0.0]"
"0.40952144936583634","0.20077059088025023","[0.0]","[0.0]"
"0.6503553097156476","0.359336767517756","[0.0]","[1.0]"
"0.5646719526659421","0.6478647831643476","[1.0]","[1.0]"
"0.30007395954931804","0.6919140231715704","[0.0]","[1.0]"
"0.34739561067281216","0.47317747279486294","[0.0]","[0.0]"
"0.6084705422198359","0.6423411936674642","[1.0]","[1.0]"
"0.579579004750921","0.40133999714267266","[0.0]","[0.0]"
"0.5301312804323208","0.5688462867814911","[0.0]","[0.0]"
"0.6036921423176732","0.6804989711349635","[1.0]","[1.0]"
"0.49889453217551644","0.48081000869105367","[0.0]","[1.0]"
"0.7394727006943864","0.6350936114960373","[1.0]","[0.0]"
"0.28397055748792394","0.28964569246089994","[0.0]","[0.0]"
"0.4886706236289232","0.38809424570873596","[0.0]","[0.0]"
"0.6437658113890626","0.6120375534502","[1.0]","[1.0]"
"0.5318397033537716","0.6299594617854856","[1.0]","[1.0]"
"0.3942496024847859","0.6818704257380316","[0.0]","[1.0]"
"0.3764308904659215","0.3819499618495617","[0.0]","[0.0]"
"0.6406106456808847","0.4915484552743935","[0.0]","[0.0]"
"0.8449960238597365","0.5559992303294609","[1.0]","[1.0]"
"0.7239472150727847","0.7736291778724699","[1.0]","[1.0]"
"0.4984766614881436","0.31847931589256256","[0.0]","[0.0]"
"0.3245996091650955","0.31538539706741037","[0.0]","[0.0]"
"0.25239123054710627","0.4799046927716938","[0.0]","[0.0]"
"0.5219131899171395","0.5237066034371805","[0.0]","[1.0]"
"0.40581174852494056","0.2995591476827881","[0.0]","[0.0]"
"0.4310677043046086","0.6367460355264662","[0.0]","[0.0]"
"0.6583366889500686","0.7359856084994264","[1.0]","[1.0]"
"0.7300409440562022","0.36503445127590095","[0.0]","[1.0]"
"0.6130610190508038","0.6281340460802104","[1.0]","[1.0]"
"0.6057692655364886","0.3100412418300578","[0.0]","[0.0]"
"0.49284415592802017","0.06742960629031029","[0.0]","[1.0]"
"0.617367695180325","0.6620886683903274","[1.0]","[1.0]"
"0.7334300177460491","0.5733353098718018","[1.0]","[1.0]"
"0.25740169892040315","0.4258531887401734","[0.0]","[0.0]"
"0.34211146533298503","0.7002047330036797","[0.0]","[1.0]"
"0.26627474989237165","0.3935095141082949","[0.0]","[0.0]"
"0.6782925654238359","0.3971493522773462","[0.0]","[0.0]"
"0.5232036175365217","0.3452098343563546","[0.0]","[0.0]"
"0.5765893397980416","0.6636745780733088","[1.0]","[1.0]"
"0.5352558182606452","0.5233624435188593","[0.0]","[0.0]"
"0.4939975936063471","0.2509867214917043","[0.0]","[0.0]"
"0.49333167530379535","0.39547462432670116","[0.0]","[0.0]"
"0.6312836007939454","0.5302906553369203","[1.0]","[0.0]"
"0.7071089650257197","0.6019604228134556","[1.0]","[1.0]"
"0.37569520797273276","0.5937718677282918","[0.0]","[1.0]"
"0.544836202199944","0.7464612706614345","[1.0]","[1.0]"
"0.4994075622203229","0.5629411112922472","[0.0]","[1.0]"
"0.44897018326150306","0.2626477547225805","[0.0]","[0.0]"
"0.5810119974722726","0.5897098054351794","[1.0]","[1.0]"
"0.5850868321655512","0.5718845271767777","[1.0]","[1.0]"
"0.6051729756180141","0.35879035941982185","[0.0]","[0.0]"
"0.2070144099945426","0.41145984596231705","[0.0]","[0.0]"
"0.5070711487132759","0.5028112809063591","[0.0]","[1.0]"
"0.5991656050527737","0.6434576971078811","[1.0]","[1.0]"
"0.37726371266376574","0.5766491454228798","[0.0]","[0.0]"
"0.5045168387072537","0.42813806101041324","[0.0]","[1.0]"
"0.5398574506784911","0.34437600249814226","[0.0]","[0.0]"
"0.6012629240908989","0.4044545844168051","[0.0]","[1.0]"
"0.5058986214630441","0.3925876648588187","[0.0]","[0.0]"
"0.33901513751893675","0.26534341012463103","[0.0]","[1.0]"
"0.41505500485077135","0.5562936134123255","[0.0]","[1.0]"
"0.4238617334410025","0.5688906956094564","[0.0]","[0.0]"
"0.32366343887089166","0.32079492243174496","[0.0]","[0.0]"
"0.3318290095838108","0.5884585574666048","[0.0]","[1.0]"
"0.5071936208030837","0.4802235966865216","[0.0]","[1.0]"
"0.36635292595308494","0.31908675247916707","[0.0]","[0.0]"
"0.6397974280291019","0.5231185833230161","[1.0]","[1.0]"
"0.6176302687300886","0.5093103785855639","[0.0]","[1.0]"
"0.483800197898274","0.3164112416382021","[0.0]","[0.0]"
"0.3746444445575548","0.35070886904602205","[0.0]","[0.0]"
"0.5162645138566803","0.5081125444826906","[0.0]","[1.0]"
