"X","Y","color"
"0.46265303224362225","0.19657500773397762","[0.0, 1.0]","[0.0, 1.0]"
"0.3443003364273358","0.23223878732658976","[0.0, 1.0]","[0.0, 1.0]"
"0.42177148986360813","0.3190052776434133","[0.0, 1.0]","[0.0, 1.0]"
"0.16962458657715063","0.3381724458099519","[0.0, 1.0]","[0.0, 1.0]"
"0.7183324721287758","0.7290914511425324","[1.0, 0.0]","[1.0, 0.0]"
"0.38887906178453485","0.4251429273311546","[0.0, 1.0]","[0.0, 1.0]"
"0.6684894078730503","0.8300966358940001","[1.0, 0.0]","[1.0, 0.0]"
"0.7584005187684514","0.747187261072016","[1.0, 0.0]","[1.0, 0.0]"
"0.6545570805188282","0.7092041652249206","[1.0, 0.0]","[1.0, 0.0]"
"0.2523720030274088","0.42374917098168663","[0.0, 1.0]","[0.0, 1.0]"
"0.2827895642900744","0.3463104814763435","[0.0, 1.0]","[0.0, 1.0]"
"0.703767253025178","0.7805880449405822","[1.0, 0.0]","[1.0, 0.0]"
"0.1389933721600247","0.2385165541824526","[0.0, 1.0]","[0.0, 1.0]"
"0.7995579396335988","0.7461357345396542","[1.0, 0.0]","[1.0, 0.0]"
"0.7114720389495017","0.9485242994133783","[1.0, 0.0]","[1.0, 0.0]"
"0.29339745173923265","0.2590607605240174","[0.0, 1.0]","[0.0, 1.0]"
"0.2156158608455714","0.2956697828726389","[0.0, 1.0]","[0.0, 1.0]"
"0.29510188995027564","0.26936789738523104","[0.0, 1.0]","[0.0, 1.0]"
"0.20122937198594731","0.18100764631390756","[0.0, 1.0]","[0.0, 1.0]"
"0.7912861253830598","0.6895576727263792","[1.0, 0.0]","[1.0, 0.0]"
"0.33422759552302017","0.26665320506042267","[0.0, 1.0]","[0.0, 1.0]"
"0.20304355943501806","0.3517458346996663","[0.0, 1.0]","[0.0, 1.0]"
"0.28611071392181603","0.3265528006460844","[0.0, 1.0]","[0.0, 1.0]"
"0.383046132103357","0.30348346070242266","[0.0, 1.0]","[0.0, 1.0]"
"0.23368556619163985","0.33907974634026267","[0.0, 1.0]","[0.0, 1.0]"
"0.286171270096425","0.2739980038348679","[0.0, 1.0]","[0.0, 1.0]"
"0.6115273519862376","0.723014550749208","[1.0, 0.0]","[1.0, 0.0]"
"0.18591595576496908","0.14313175844654633","[0.0, 1.0]","[0.0, 1.0]"
"0.6649478081375177","0.7674870687994668","[1.0, 0.0]","[1.0, 0.0]"
"0.7624856829759419","0.8345009576159497","[1.0, 0.0]","[1.0, 0.0]"
"0.8080063435075634","0.7892444158218523","[1.0, 0.0]","[1.0, 0.0]"
"0.840661131323722","0.7103703853746032","[1.0, 0.0]","[1.0, 0.0]"
"0.27836703459829687","0.09484752258024003","[0.0, 1.0]","[0.0, 1.0]"
"0.7064395563373508","0.8456233685183124","[1.0, 0.0]","[1.0, 0.0]"
"0.6934007317132751","0.7728752432361148","[1.0, 0.0]","[1.0, 0.0]"
"0.7527329645293159","0.648162306336875","[1.0, 0.0]","[1.0, 0.0]"
"0.5900586662405721","0.7203808293371892","[1.0, 0.0]","[1.0, 0.0]"
"0.20642727732568666","0.32372924056437435","[0.0, 1.0]","[0.0, 1.0]"
"0.3129380290499484","0.3358326850832052","[0.0, 1.0]","[0.0, 1.0]"
"0.3291752622523729","0.2858226487549606","[0.0, 1.0]","[0.0, 1.0]"
"0.665458804085757","0.8433783996687765","[1.0, 0.0]","[1.0, 0.0]"
"0.28921405356822977","0.22554846267574027","[0.0, 1.0]","[0.0, 1.0]"
"0.7958634080727508","0.8417114097693965","[1.0, 0.0]","[1.0, 0.0]"
"0.7912185779446237","0.687642643913792","[1.0, 0.0]","[1.0, 0.0]"
"0.8218059173681205","0.7053925397758188","[1.0, 0.0]","[1.0, 0.0]"
"0.7696846688540041","0.7449411760585711","[1.0, 0.0]","[1.0, 0.0]"
"0.8127970193241334","0.7284647878738595","[1.0, 0.0]","[1.0, 0.0]"
"0.4195465574624388","0.2781937545652807","[0.0, 1.0]","[0.0, 1.0]"
"0.7862760921684968","0.7245851590155352","[1.0, 0.0]","[1.0, 0.0]"
"0.30467821170073606","0.24394033861698097","[0.0, 1.0]","[0.0, 1.0]"
"0.17396033359984722","0.18030407363822284","[0.0, 1.0]","[0.0, 1.0]"
"0.3247680521683966","0.18061206464227475","[0.0, 1.0]","[0.0, 1.0]"
"0.8957314142373273","0.7745118453933636","[1.0, 0.0]","[1.0, 0.0]"
"0.3649275683837015","0.2200344136959451","[0.0, 1.0]","[0.0, 1.0]"
"0.426454421165751","0.18429400025947887","[0.0, 1.0]","[0.0, 1.0]"
"0.678067869519455","0.7668831502340955","[1.0, 0.0]","[1.0, 0.0]"
"0.7432240087050699","0.7320990540024586","[1.0, 0.0]","[1.0, 0.0]"
"0.28981049832428857","0.422146431826947","[0.0, 1.0]","[0.0, 1.0]"
"0.149000210548753","0.18440251891711565","[0.0, 1.0]","[0.0, 1.0]"
"0.30482157801705684","0.3195695992359856","[0.0, 1.0]","[0.0, 1.0]"
"0.27268879228663584","0.19121954201835856","[0.0, 1.0]","[0.0, 1.0]"
"0.801405181582645","0.889161810979608","[1.0, 0.0]","[1.0, 0.0]"
"0.2358804183870323","0.2637212040262269","[0.0, 1.0]","[0.0, 1.0]"
"0.03612988128005191","0.31174225761276514","[0.0, 1.0]","[0.0, 1.0]"
"0.848042422311978","0.9385003338930511","[1.0, 0.0]","[1.0, 0.0]"
"0.25636995841045235","0.34521442791446305","[0.0, 1.0]","[0.0, 1.0]"
"0.3323697295258175","0.2894731339181649","[0.0, 1.0]","[0.0, 1.0]"
"0.2830671832874027","0.252836821695789","[0.0, 1.0]","[0.0, 1.0]"
"0.17613208804028618","0.22517966611334256","[0.0, 1.0]","[0.0, 1.0]"
"0.6317363065874048","0.7086069809307075","[1.0, 0.0]","[1.0, 0.0]"
"0.8300247663005601","0.7762033327372276","[1.0, 0.0]","[1.0, 0.0]"
"0.29904193057873035","0.19126838275715832","[0.0, 1.0]","[0.0, 1.0]"
"0.7375877094834455","0.8747691804896646","[1.0, 0.0]","[1.0, 0.0]"
