"X","Y","color"
"0.762019093110586","0.3958289261549225","[1.0, 0.0]","[0.0, 1.0]"
"0.43999842662472505","0.24343520749886163","[1.0, 1.0]","[0.0, 1.0]"
"0.6144243648161971","0.44460827287917726","[1.0, 1.0]","[0.0, 1.0]"
"0.6596472367875026","0.4778222552463982","[1.0, 0.0]","[1.0, 0.0]"
"0.4780031915225619","0.32596339546329617","[1.0, 1.0]","[0.0, 1.0]"
"0.26860971372537035","0.3927785229423614","[1.0, 1.0]","[0.0, 1.0]"
"0.7733282973681519","0.617323221359468","[1.0, 0.0]","[1.0, 0.0]"
"0.4863865661233916","0.5748385564977941","[1.0, 1.0]","[0.0, 1.0]"
"0.5800451067370748","0.6913553352033287","[1.0, 0.0]","[1.0, 0.0]"
"0.2927481646045484","0.2917263051480475","[1.0, 1.0]","[0.0, 1.0]"
"0.6984602681689879","0.6571568444310155","[1.0, 0.0]","[1.0, 0.0]"
"0.3034946293030576","0.4331268850051236","[1.0, 1.0]","[0.0, 1.0]"
"0.49604820364097996","0.32203887529340763","[1.0, 1.0]","[0.0, 1.0]"
"0.42600743371717453","0.3386162011863249","[1.0, 1.0]","[0.0, 1.0]"
"0.477927433713094","0.570538466111694","[1.0, 1.0]","[0.0, 1.0]"
"0.5007093213892693","0.3813210378845529","[1.0, 1.0]","[0.0, 1.0]"
"0.6023742650267405","0.5126640128239126","[1.0, 0.0]","[1.0, 0.0]"
"0.42214995299150093","0.3375796762072783","[1.0, 1.0]","[0.0, 1.0]"
"0.6142044574178678","0.5742553425764987","[1.0, 0.0]","[0.0, 1.0]"
"0.31396156744251125","0.35975062415808556","[1.0, 1.0]","[0.0, 1.0]"
"0.5014268184178964","0.48415673756797417","[1.0, 1.0]","[1.0, 0.0]"
"0.4869370534559105","0.5939983393830256","[1.0, 1.0]","[1.0, 0.0]"
"0.4104759056269931","0.3512965006720781","[1.0, 1.0]","[0.0, 1.0]"
"0.5713612876520636","0.3970923739323032","[1.0, 1.0]","[0.0, 1.0]"
"0.527194802987821","0.3418220036834456","[1.0, 1.0]","[0.0, 1.0]"
"0.5206818976066229","0.5444981573313885","[1.0, 1.0]","[1.0, 0.0]"
"0.6210445776675253","0.6985450892848648","[1.0, 0.0]","[1.0, 0.0]"
"0.6205797096549309","0.6756393244431138","[1.0, 0.0]","[1.0, 0.0]"
"0.4408758391457275","0.5418383958860071","[1.0, 1.0]","[0.0, 1.0]"
"0.7655269618826542","0.6791768612067961","[1.0, 0.0]","[1.0, 0.0]"
"0.677960708193603","0.5416975156945002","[1.0, 0.0]","[1.0, 0.0]"
"0.6642012507070013","0.6087581237701282","[1.0, 0.0]","[1.0, 0.0]"
"0.5963373364758864","0.6460981949482073","[1.0, 0.0]","[1.0, 0.0]"
"0.5444135958677815","0.500315506935246","[1.0, 1.0]","[1.0, 0.0]"
"0.6113707625364088","0.3027468676410602","[1.0, 1.0]","[1.0, 0.0]"
"0.5108699217437628","0.46110177429869564","[1.0, 1.0]","[1.0, 0.0]"
"0.4483393173505064","0.6920673206770092","[1.0, 0.0]","[0.0, 1.0]"
"0.5577231288300476","0.3970944572106652","[1.0, 1.0]","[0.0, 1.0]"
"0.6828191836610208","0.5118617757519919","[1.0, 0.0]","[1.0, 0.0]"
"0.665625367609062","0.20622230504774652","[1.0, 1.0]","[0.0, 1.0]"
"0.5785955630143057","0.6472589604466008","[1.0, 0.0]","[1.0, 0.0]"
"0.5570437605528649","0.40584282051927306","[1.0, 1.0]","[1.0, 0.0]"
"0.4191507495883607","0.359849574569924","[1.0, 1.0]","[0.0, 1.0]"
"0.3440745811417539","0.2808719703271918","[1.0, 1.0]","[0.0, 1.0]"
"0.5129137904940304","0.515992856458046","[1.0, 1.0]","[1.0, 0.0]"
"0.8091473785027112","0.46749808159211254","[1.0, 0.0]","[1.0, 0.0]"
"0.626475956953425","0.5655692679222115","[1.0, 0.0]","[1.0, 0.0]"
"0.4754645827540151","0.36097104210415304","[1.0, 1.0]","[1.0, 0.0]"
"0.7194979513665873","0.6272315387071575","[1.0, 0.0]","[1.0, 0.0]"
"0.5383507344579581","0.43702830953492294","[1.0, 1.0]","[1.0, 0.0]"
"0.526336577612863","0.3383662274002172","[1.0, 1.0]","[0.0, 1.0]"
"0.5022793849565168","0.38681034182252433","[1.0, 1.0]","[0.0, 1.0]"
"0.6026626345705286","0.29997330109688863","[1.0, 1.0]","[0.0, 1.0]"
"0.6176340760350313","0.6472481776692504","[1.0, 0.0]","[1.0, 0.0]"
"0.629480824783557","0.44679462900810074","[1.0, 1.0]","[1.0, 0.0]"
"0.4988137870796019","0.7284142407667281","[1.0, 0.0]","[1.0, 0.0]"
"0.44494638184053753","0.5317071838646357","[1.0, 1.0]","[1.0, 0.0]"
"0.6241820824236215","0.40588502221047146","[1.0, 1.0]","[1.0, 0.0]"
"0.7819426761575905","0.26155593262057697","[1.0, 1.0]","[1.0, 0.0]"
"0.5519261754137096","0.4132500305084342","[1.0, 1.0]","[0.0, 1.0]"
"0.8426440353021122","0.5765786584649661","[1.0, 0.0]","[1.0, 0.0]"
"0.5209747102556553","0.4053754177423567","[1.0, 1.0]","[0.0, 1.0]"
"0.3726665043321363","0.3007660221358035","[1.0, 1.0]","[0.0, 1.0]"
"0.6988931875554418","0.48332910509704","[1.0, 0.0]","[1.0, 0.0]"
"0.6547473238201695","0.6097675293915579","[1.0, 0.0]","[1.0, 0.0]"
"0.35135797561877286","0.37158481264537735","[1.0, 1.0]","[0.0, 1.0]"
"0.39267438441657804","0.2974421845398665","[1.0, 1.0]","[0.0, 1.0]"
"0.35447163447692565","0.5642746258584015","[1.0, 1.0]","[0.0, 1.0]"
"0.4301691789793708","0.40321039588015994","[1.0, 1.0]","[0.0, 1.0]"
"0.45484545491983785","0.2446568702978959","[1.0, 1.0]","[0.0, 1.0]"
"0.5584054716042766","0.3299068004883431","[1.0, 1.0]","[1.0, 0.0]"
"0.38218722102056585","0.6305502022882594","[1.0, 1.0]","[0.0, 1.0]"
"0.5438263456487086","0.27249069902336176","[1.0, 1.0]","[0.0, 1.0]"
"0.5335810140741132","0.49006262643239024","[1.0, 1.0]","[0.0, 1.0]"
"0.48509921283098717","0.49509419643971575","[1.0, 1.0]","[0.0, 1.0]"
"0.7124293846924878","0.5000217417385341","[1.0, 0.0]","[1.0, 0.0]"
"0.698494816556269","0.6033174258233752","[1.0, 0.0]","[1.0, 0.0]"
"0.6754601704532612","0.401046530678318","[1.0, 1.0]","[1.0, 0.0]"
"0.5970152372085094","0.48033572407525327","[1.0, 1.0]","[1.0, 0.0]"
"0.5688893462113499","0.6409028434686687","[1.0, 0.0]","[1.0, 0.0]"
"0.5916121739248206","0.8537069055210132","[1.0, 0.0]","[0.0, 1.0]"
"0.4533721228768733","0.3678581647774518","[1.0, 1.0]","[1.0, 0.0]"
"0.41287489835044094","0.6056337071376559","[1.0, 1.0]","[0.0, 1.0]"
"0.4444228215225073","0.11453321232293322","[1.0, 1.0]","[0.0, 1.0]"
"0.6074038662688532","0.28435203934889614","[1.0, 1.0]","[0.0, 1.0]"
"0.5840598693436487","0.5417953362617859","[1.0, 0.0]","[0.0, 1.0]"
"0.49513519275129675","0.28562319252205104","[1.0, 1.0]","[0.0, 1.0]"
"0.5453596252414536","0.6575013192900925","[1.0, 0.0]","[0.0, 1.0]"
