"X","Y","color"
"0.3890197381810116","0.5416434916278974","[0.0, 0.0]","[1.0, 0.0]"
"0.6008518134974845","0.48542143608626975","[0.0, 0.0]","[1.0, 0.0]"
"0.6575028302712126","0.6546724093939654","[1.0, 0.0]","[1.0, 0.0]"
"0.43465237065191015","0.5746922600343722","[0.0, 0.0]","[1.0, 0.0]"
"0.7574958058440188","0.29720487197326406","[0.0, 0.0]","[1.0, 0.0]"
"0.4897307691517435","0.2766289357489586","[0.0, 0.0]","[1.0, 0.0]"
"0.5166136509231107","0.41598634968366827","[0.0, 0.0]","[0.0, 1.0]"
"0.5891716479705272","0.559247534994847","[1.0, 0.0]","[0.0, 1.0]"
"0.29661881583829863","0.4585060799600119","[0.0, 0.0]","[1.0, 0.0]"
"0.7819831188951903","0.437341908777272","[1.0, 0.0]","[1.0, 0.0]"
"0.5416362060306245","0.5979153520384659","[1.0, 0.0]","[0.0, 1.0]"
"0.5385130039653603","0.6553120219525901","[1.0, 0.0]","[1.0, 0.0]"
"0.43098262349498717","0.6504020364239173","[0.0, 0.0]","[1.0, 0.0]"
"0.35958319263420496","0.35671674734421394","[0.0, 0.0]","[0.0, 1.0]"
"0.18287901019151848","0.5374026355819795","[0.0, 0.0]","[0.0, 1.0]"
"0.42326688692604986","0.6279471039749001","[0.0, 0.0]","[1.0, 0.0]"
"0.2879961488085302","0.4925320700284953","[0.0, 0.0]","[0.0, 1.0]"
"0.39879051053985237","0.6935708957334469","[0.0, 0.0]","[0.0, 1.0]"
"0.653447825892523","0.48087765926455883","[1.0, 0.0]","[1.0, 0.0]"
"0.24803052252774432","0.36198694897604544","[0.0, 0.0]","[0.0, 1.0]"
"0.6725207702616988","0.5773278925848061","[1.0, 0.0]","[1.0, 0.0]"
"0.5422772749394661","0.27948860275838444","[0.0, 0.0]","[1.0, 0.0]"
"0.7476424760284046","0.46991034200249426","[1.0, 0.0]","[1.0, 0.0]"
"0.1971113999883882","0.47772315619767314","[0.0, 0.0]","[0.0, 1.0]"
"0.2712507960882324","0.37337910291490206","[0.0, 0.0]","[0.0, 1.0]"
"0.40453428557308735","0.28902339109181135","[0.0, 0.0]","[0.0, 1.0]"
"0.2489001505454683","0.5097144861021816","[0.0, 0.0]","[0.0, 1.0]"
"0.44370859113679717","0.6674710296919298","[1.0, 0.0]","[1.0, 0.0]"
"0.498689947507745","0.4361086631590405","[0.0, 0.0]","[1.0, 0.0]"
"0.5065755078557371","0.5851396871113338","[0.0, 0.0]","[0.0, 1.0]"
"0.25050991154340707","0.30292723892952916","[0.0, 0.0]","[0.0, 1.0]"
"0.3017208063620387","0.36734941908786034","[0.0, 0.0]","[0.0, 1.0]"
"0.4519791121111067","0.7095926846686675","[1.0, 0.0]","[1.0, 0.0]"
"0.307763848578467","0.5774119930013661","[0.0, 0.0]","[0.0, 1.0]"
"0.38793397821287373","0.19543248003245028","[0.0, 0.0]","[0.0, 1.0]"
"0.3603500182354686","0.397894695755392","[0.0, 0.0]","[0.0, 1.0]"
"0.43604943063457513","0.14408409038613054","[0.0, 0.0]","[0.0, 1.0]"
"0.29941213827516394","0.5283635668364621","[0.0, 0.0]","[0.0, 1.0]"
"0.6361882959708679","0.41224935209893443","[0.0, 0.0]","[1.0, 0.0]"
"0.43390368501303805","0.5609770158387184","[0.0, 0.0]","[1.0, 0.0]"
"0.27669662541519624","0.5080441483445864","[0.0, 0.0]","[0.0, 1.0]"
"0.5129055987909819","0.6125336446097621","[1.0, 0.0]","[1.0, 0.0]"
"0.4733739039293204","0.8543853674267322","[1.0, 0.0]","[1.0, 0.0]"
"0.3737786584120795","0.66237534484646","[0.0, 0.0]","[1.0, 0.0]"
"0.7159653680575321","0.6678056631074479","[1.0, 0.0]","[1.0, 0.0]"
"0.6758008775421317","0.770225785682001","[1.0, 0.0]","[1.0, 0.0]"
"0.4590202109044573","0.6132900720217497","[0.0, 0.0]","[1.0, 0.0]"
"0.6421667920015873","0.5398093550005845","[1.0, 0.0]","[0.0, 1.0]"
"0.5900663684480113","0.765824389454192","[1.0, 0.0]","[1.0, 0.0]"
"0.4863949624524532","0.5168547802076253","[0.0, 0.0]","[0.0, 1.0]"
"0.663321903714049","0.48583712734793116","[1.0, 0.0]","[1.0, 0.0]"
"0.6251144121261004","0.4756262329767915","[0.0, 0.0]","[1.0, 0.0]"
"0.549366131456938","0.5241356357686903","[0.0, 0.0]","[1.0, 0.0]"
