"X","Y","color"
"0.15301717713231494","0.38626534152312003","[0.0, 1.0]","[0.0, 1.0]"
"0.2082800146580446","0.19829431949769472","[0.0, 1.0]","[0.0, 1.0]"
"0.6939668040747861","0.7399325606113089","[1.0, 0.0]","[1.0, 0.0]"
"0.22523709344523957","0.22318294361184718","[0.0, 1.0]","[0.0, 1.0]"
"0.22485021265872637","0.32004749973856816","[0.0, 1.0]","[0.0, 1.0]"
"0.6342292410397384","0.7045387163458441","[1.0, 0.0]","[1.0, 0.0]"
"0.2099092480083893","0.14359575973930752","[0.0, 1.0]","[0.0, 1.0]"
"0.6771155770389066","0.7541676401743964","[1.0, 0.0]","[1.0, 0.0]"
"0.24520609427219156","0.3942502701657412","[0.0, 1.0]","[0.0, 1.0]"
"0.2242251873216606","0.19491182261174259","[0.0, 1.0]","[0.0, 1.0]"
"0.30338029020029","0.3742926559652267","[0.0, 1.0]","[0.0, 1.0]"
"0.7177580644404971","0.7232252249853044","[1.0, 0.0]","[1.0, 0.0]"
"0.3109937709367769","0.23566451849899261","[0.0, 1.0]","[0.0, 1.0]"
"0.09174851238074133","0.25906867869182965","[0.0, 1.0]","[0.0, 1.0]"
"0.7780271843644436","0.7824463947892621","[1.0, 0.0]","[1.0, 0.0]"
"0.6737040009440394","0.7102865099590336","[1.0, 0.0]","[1.0, 0.0]"
"0.24606658568384412","0.21322784399738087","[0.0, 1.0]","[0.0, 1.0]"
"0.230965186187838","0.34425278787162106","[0.0, 1.0]","[0.0, 1.0]"
"0.6968913927508054","0.7076422703494765","[1.0, 0.0]","[1.0, 0.0]"
"0.6318034891623355","0.8134769627423906","[1.0, 0.0]","[1.0, 0.0]"
"0.3364692834736573","0.33941415412338155","[0.0, 1.0]","[0.0, 1.0]"
"0.7934275381236741","0.6983966317604782","[1.0, 0.0]","[1.0, 0.0]"
"0.23905860642998097","0.43802384479762685","[0.0, 1.0]","[0.0, 1.0]"
"0.795076217244055","0.6532639904069407","[1.0, 0.0]","[1.0, 0.0]"
