"X","Y","color"
"0.3589250089798601","0.43253659785643433","[0.0, 1.0]","[0.0, 1.0]"
"0.47869387226537297","0.54906064180193","[0.0, 1.0]","[0.0, 1.0]"
"0.6733664302751341","0.581922591680121","[1.0, 0.0]","[1.0, 0.0]"
"0.5248503463004601","0.5709224953806502","[0.0, 1.0]","[0.0, 1.0]"
"0.450016769629823","0.36004115824724725","[0.0, 1.0]","[0.0, 1.0]"
"0.359227513115675","0.34219113560302","[0.0, 1.0]","[0.0, 1.0]"
"0.7654819780936343","0.6560888101677832","[1.0, 0.0]","[1.0, 0.0]"
"0.47356930612330217","0.5085666720308969","[0.0, 1.0]","[1.0, 0.0]"
"0.4381055142603727","0.5982864996162133","[0.0, 1.0]","[1.0, 0.0]"
"0.41481271250804774","0.5500286481459632","[0.0, 1.0]","[0.0, 1.0]"
"0.5694140086049235","0.7794134981942323","[1.0, 0.0]","[1.0, 0.0]"
"0.32831472832758396","0.4510775152348903","[0.0, 1.0]","[0.0, 1.0]"
"0.4304394150230268","0.4179465088584829","[0.0, 1.0]","[0.0, 1.0]"
"0.5779137044463238","0.43076801598184855","[0.0, 1.0]","[0.0, 1.0]"
"0.5929549149197424","0.63030698667965","[1.0, 0.0]","[1.0, 0.0]"
"0.4532436160607365","0.5105392650265379","[0.0, 1.0]","[0.0, 1.0]"
"0.3724367125371977","0.5981138132829111","[0.0, 1.0]","[1.0, 0.0]"
"0.5171598036067595","0.6133196318667462","[0.0, 1.0]","[1.0, 0.0]"
"0.2724614589652498","0.2387357317332674","[0.0, 1.0]","[0.0, 1.0]"
"0.5856007666064664","0.5580920576529058","[0.0, 1.0]","[0.0, 1.0]"
"0.3763877994943291","0.6590295257951844","[0.0, 1.0]","[0.0, 1.0]"
"0.5871574698551525","0.39573056577774207","[0.0, 1.0]","[1.0, 0.0]"
"0.5989902651785106","0.6362251858349034","[1.0, 0.0]","[1.0, 0.0]"
"0.6202101241046876","0.5960459300029151","[1.0, 0.0]","[1.0, 0.0]"
"0.4863481226154678","0.6582645540425706","[0.0, 1.0]","[0.0, 1.0]"
"0.626524654659511","0.590854316521903","[1.0, 0.0]","[1.0, 0.0]"
"0.5663621429222321","0.4248111928813343","[0.0, 1.0]","[1.0, 0.0]"
"0.40243659694334377","0.47538968062788106","[0.0, 1.0]","[0.0, 1.0]"
"0.5881147245007285","0.398602543615567","[0.0, 1.0]","[1.0, 0.0]"
"0.5025929351548941","0.4416577604912157","[0.0, 1.0]","[0.0, 1.0]"
"0.502894582376605","0.42023071739698253","[0.0, 1.0]","[1.0, 0.0]"
"0.6566299857239916","0.5269637350750207","[0.0, 1.0]","[0.0, 1.0]"
"0.42805803391668396","0.6127280068193245","[0.0, 1.0]","[1.0, 0.0]"
"0.2490176170528501","0.6449784588243808","[0.0, 1.0]","[0.0, 1.0]"
"0.3776465797196639","0.5043005957579807","[0.0, 1.0]","[0.0, 1.0]"
"0.37027100257848017","0.5131151597679835","[0.0, 1.0]","[0.0, 1.0]"
"0.41067327014974725","0.2523968143040452","[0.0, 1.0]","[0.0, 1.0]"
"0.539569593335555","0.5564598600439111","[0.0, 1.0]","[1.0, 0.0]"
"0.525842594570051","0.5702095588947413","[0.0, 1.0]","[0.0, 1.0]"
