"X","Y","color"
"0.5235595495661116","0.40091152239646644","[0.0, 1.0]","[0.0, 1.0]"
"0.2621228759868005","0.5080590808088644","[0.0, 1.0]","[0.0, 1.0]"
"0.38515802614365613","0.49240879859627995","[0.0, 1.0]","[0.0, 1.0]"
"0.7689207789723522","0.6536474328220362","[1.0, 0.0]","[1.0, 0.0]"
"0.4206750218351767","0.3975687487338366","[0.0, 1.0]","[0.0, 1.0]"
"0.34496962476887805","0.12841864518234705","[0.0, 1.0]","[0.0, 1.0]"
"0.42337198492107525","0.6187069254583347","[0.0, 1.0]","[1.0, 0.0]"
"0.5377613729790807","0.5639141510111322","[0.0, 1.0]","[1.0, 0.0]"
"0.45609843470778916","0.3343379740823572","[0.0, 1.0]","[0.0, 1.0]"
"0.4849427273971294","0.4343274899134068","[0.0, 1.0]","[0.0, 1.0]"
"0.5664331143671905","0.5707794306478394","[0.0, 1.0]","[1.0, 0.0]"
"0.3694169705950627","0.3184379427592464","[0.0, 1.0]","[0.0, 1.0]"
"0.5867225009547726","0.7903074012108924","[1.0, 0.0]","[1.0, 0.0]"
"0.49382472049718","0.49637782054872015","[0.0, 1.0]","[1.0, 0.0]"
"0.3610346622742415","0.23506868437769043","[0.0, 1.0]","[0.0, 1.0]"
"0.764946206301713","0.569027639206051","[1.0, 0.0]","[1.0, 0.0]"
"0.5741944865037354","0.4373480962484368","[0.0, 1.0]","[0.0, 1.0]"
"0.6435009951005276","0.5423871415512431","[0.0, 0.0]","[1.0, 0.0]"
"0.5030169300087911","0.7162253249995864","[0.0, 0.0]","[0.0, 1.0]"
"0.4297856993519037","0.2261950871480529","[0.0, 1.0]","[0.0, 1.0]"
"0.6109763415943393","0.5960398673802789","[0.0, 0.0]","[1.0, 0.0]"
"0.5148922714402239","0.5332375164191473","[0.0, 1.0]","[0.0, 1.0]"
"0.43137357327504366","0.5601977111749078","[0.0, 1.0]","[0.0, 1.0]"
"0.46118484447959024","0.17366561074472328","[0.0, 1.0]","[0.0, 1.0]"
"0.6435703281609675","0.5749534802093731","[0.0, 0.0]","[0.0, 1.0]"
"0.6448276630443478","0.5149027779747533","[0.0, 0.0]","[1.0, 0.0]"
"0.6896196813802976","0.5783060528702945","[1.0, 0.0]","[1.0, 0.0]"
"0.7868138891088367","0.5417757228973431","[1.0, 0.0]","[1.0, 0.0]"
"0.339261962381748","0.3595415748886479","[0.0, 1.0]","[0.0, 1.0]"
"0.6684792940701189","0.5380846253480869","[0.0, 0.0]","[1.0, 0.0]"
"0.6483161225758624","0.6217524345435778","[1.0, 0.0]","[0.0, 1.0]"
"0.7089406687066553","0.37778066249070597","[0.0, 1.0]","[0.0, 1.0]"
"0.6380278460097828","0.7198569438495409","[1.0, 0.0]","[1.0, 0.0]"
"0.23482126466602696","0.28827546641261237","[0.0, 1.0]","[0.0, 1.0]"
"0.5832640756934238","0.5856937820985292","[0.0, 0.0]","[1.0, 0.0]"
"0.5616588486240056","0.4799045268109339","[0.0, 1.0]","[1.0, 0.0]"
"0.4174467137545502","0.5273288743867751","[0.0, 1.0]","[0.0, 1.0]"
"0.6171481076377715","0.4175164660359121","[0.0, 1.0]","[0.0, 1.0]"
"0.4329619718751622","0.4428528392571338","[0.0, 1.0]","[1.0, 0.0]"
"0.7083068142613393","0.46311792261564444","[0.0, 0.0]","[0.0, 1.0]"
"0.6045523809012633","0.4100895965024716","[0.0, 1.0]","[1.0, 0.0]"
"0.34174630340342704","0.21158868794348365","[0.0, 1.0]","[0.0, 1.0]"
"0.6203696226357881","0.48775319179784643","[0.0, 1.0]","[0.0, 1.0]"
"0.5832193959785283","0.5901341373455613","[0.0, 0.0]","[1.0, 0.0]"
"0.399813553858974","0.4785340072101509","[0.0, 1.0]","[0.0, 1.0]"
"0.22963483352225128","0.44155511666814407","[0.0, 1.0]","[0.0, 1.0]"
"0.614962999287304","0.5353935046440659","[0.0, 0.0]","[1.0, 0.0]"
"0.501057384855766","0.4464396222570755","[0.0, 1.0]","[1.0, 0.0]"
"0.415733818465789","0.6245835309728985","[0.0, 1.0]","[1.0, 0.0]"
"0.6052511044022277","0.5940868112821287","[0.0, 0.0]","[1.0, 0.0]"
"0.7195043121836323","0.6202413949732111","[1.0, 0.0]","[1.0, 0.0]"
"0.19065772553960997","0.3431258839582589","[0.0, 1.0]","[0.0, 1.0]"
"0.4987736013589947","0.5851886961486013","[0.0, 1.0]","[1.0, 0.0]"
"0.6924250232942637","0.5768331832729922","[1.0, 0.0]","[1.0, 0.0]"
"0.747350285155548","0.5701588587663448","[1.0, 0.0]","[1.0, 0.0]"
"0.7726100013871359","0.41861666647774004","[0.0, 0.0]","[1.0, 0.0]"
"0.6458383002895789","0.47428257553649183","[0.0, 1.0]","[1.0, 0.0]"
"0.8736955080411951","0.4872105283828636","[1.0, 0.0]","[1.0, 0.0]"
"0.45856409984966734","0.5015338943120734","[0.0, 1.0]","[1.0, 0.0]"
"0.6435963866992698","0.6725737983055964","[1.0, 0.0]","[1.0, 0.0]"
"0.3663486335161707","0.6955398108972609","[0.0, 1.0]","[1.0, 0.0]"
"0.4870854894127883","0.734676869247082","[0.0, 0.0]","[1.0, 0.0]"
"0.3182822451842309","0.11006514615923328","[0.0, 1.0]","[0.0, 1.0]"
"0.48261622006171245","0.5134016354359819","[0.0, 1.0]","[0.0, 1.0]"
"0.375561613670099","0.37811362988363256","[0.0, 1.0]","[0.0, 1.0]"
"0.31377571779218344","0.5640401596253792","[0.0, 1.0]","[1.0, 0.0]"
"0.5841419721893264","0.1778794453233011","[0.0, 1.0]","[0.0, 1.0]"
"0.3930791561626764","0.6451781751121035","[0.0, 1.0]","[0.0, 1.0]"
"0.7334051024739772","0.7203851251188336","[1.0, 0.0]","[1.0, 0.0]"
"0.5458165944836307","0.2384245635497648","[0.0, 1.0]","[0.0, 1.0]"
"0.37423293778914274","0.3433599348973445","[0.0, 1.0]","[0.0, 1.0]"
"0.6339555366018079","0.35668116286099233","[0.0, 1.0]","[1.0, 0.0]"
"0.7429509096322363","0.503810265930301","[1.0, 0.0]","[1.0, 0.0]"
"0.5554240698994081","0.9556038503204638","[1.0, 0.0]","[1.0, 0.0]"
"0.18245750276051723","0.13729324288393865","[0.0, 1.0]","[0.0, 1.0]"
"0.34294991403296954","0.6538801627802929","[0.0, 1.0]","[0.0, 1.0]"
"0.5657065815812083","0.3837294586401318","[0.0, 1.0]","[0.0, 1.0]"
