"X","Y","color"
"0.7241444507983903","0.6769201609807536","[1.0, 0.0]","[1.0, 0.0]"
"0.7300451389435703","0.7843653465546003","[1.0, 0.0]","[1.0, 0.0]"
"0.26143748428054836","0.2357539083062693","[0.0, 1.0]","[0.0, 1.0]"
"0.26856388827102334","0.33391939436508905","[0.0, 1.0]","[0.0, 1.0]"
"0.7743078560433059","0.7406673177597262","[1.0, 0.0]","[1.0, 0.0]"
"0.2991537363267322","0.20560387601455485","[0.0, 1.0]","[0.0, 1.0]"
"0.26248675835218166","0.16730518518293697","[0.0, 1.0]","[0.0, 1.0]"
"0.2344152858510487","0.2609081567484949","[0.0, 1.0]","[0.0, 1.0]"
"0.1456707286174516","0.165373231072722","[0.0, 1.0]","[0.0, 1.0]"
"0.3332123251956591","0.13479350685825212","[0.0, 1.0]","[0.0, 1.0]"
"0.6686587564678922","0.6617354115626717","[1.0, 0.0]","[1.0, 0.0]"
"0.23512838061032845","0.2715416553719953","[0.0, 1.0]","[0.0, 1.0]"
"0.2599776643946925","0.3310623812972468","[0.0, 1.0]","[0.0, 1.0]"
"0.17254352552225757","0.29722264320666647","[0.0, 1.0]","[0.0, 1.0]"
"0.7294742368175212","0.5996864508599691","[1.0, 0.0]","[1.0, 0.0]"
"0.3319660733829537","0.2358148346053422","[0.0, 1.0]","[0.0, 1.0]"
"0.18316499041466672","0.3162755748061848","[0.0, 1.0]","[0.0, 1.0]"
"0.7247564470753163","0.6513675874575383","[1.0, 0.0]","[1.0, 0.0]"
"0.6291265672989056","0.720817903017341","[1.0, 0.0]","[1.0, 0.0]"
"0.5376482293056927","0.7229007231962762","[1.0, 0.0]","[1.0, 0.0]"
"0.7753088894261715","0.6055913950575607","[1.0, 0.0]","[1.0, 0.0]"
"0.1499774856702589","0.27940545410102813","[0.0, 1.0]","[0.0, 1.0]"
"0.4453500902792978","0.6264785114798085","[1.0, 0.0]","[1.0, 0.0]"
"0.30468543227169786","0.3171483279710562","[0.0, 1.0]","[0.0, 1.0]"
"0.3522419677040869","0.25765870446641903","[0.0, 1.0]","[0.0, 1.0]"
"0.8535590374889654","0.5840188367786892","[1.0, 0.0]","[1.0, 0.0]"
"0.7883896869836009","0.8445600234736813","[1.0, 0.0]","[1.0, 0.0]"
"0.23243671353527143","0.2564474255553224","[0.0, 1.0]","[0.0, 1.0]"
"0.17585133111264226","0.14920714752435985","[0.0, 1.0]","[0.0, 1.0]"
"0.7638591926202326","0.7895551236766261","[1.0, 0.0]","[1.0, 0.0]"
"0.7334939609764531","0.7776394403318655","[1.0, 0.0]","[1.0, 0.0]"
"0.2308369307647411","0.29593503389629205","[0.0, 1.0]","[0.0, 1.0]"
"0.275517005399083","0.212885541666714","[0.0, 1.0]","[0.0, 1.0]"
"0.6888535340979876","0.8132938339209554","[1.0, 0.0]","[1.0, 0.0]"
"0.7019174791533004","0.7193064712679237","[1.0, 0.0]","[1.0, 0.0]"
"0.6291992707385182","0.6439266118351525","[1.0, 0.0]","[1.0, 0.0]"
"0.143465823596074","0.22548276223108","[0.0, 1.0]","[0.0, 1.0]"
"0.693889207329048","0.8170038654323699","[1.0, 0.0]","[1.0, 0.0]"
"0.3189645144975921","0.25738870961025667","[0.0, 1.0]","[0.0, 1.0]"
"0.7276554353022808","0.7337014241147428","[1.0, 0.0]","[1.0, 0.0]"
"0.7820352599847488","0.7164123811189905","[1.0, 0.0]","[1.0, 0.0]"
"0.32026330528547375","0.21936330619703556","[0.0, 1.0]","[0.0, 1.0]"
"0.3446947017549384","0.3266498556529082","[0.0, 1.0]","[0.0, 1.0]"
"0.5956697566767027","0.7174699565673442","[1.0, 0.0]","[1.0, 0.0]"
"0.22982121543484316","0.21163353520763833","[0.0, 1.0]","[0.0, 1.0]"
"0.1471714118893334","0.17015477808474413","[0.0, 1.0]","[0.0, 1.0]"
"0.5969269562866495","0.5245215006419582","[1.0, 0.0]","[1.0, 0.0]"
"0.30588377894443713","0.19953614069911577","[0.0, 1.0]","[0.0, 1.0]"
"0.24007209391453024","0.27359904768167836","[0.0, 1.0]","[0.0, 1.0]"
"0.2364108331925225","0.34013623196938586","[0.0, 1.0]","[0.0, 1.0]"
"0.211870679684181","0.20883130577986309","[0.0, 1.0]","[0.0, 1.0]"
"0.24331036968012745","0.1803458762675972","[0.0, 1.0]","[0.0, 1.0]"
"0.6073157625360897","0.6661828624592919","[1.0, 0.0]","[1.0, 0.0]"
"0.6718974446463855","0.7485892655080387","[1.0, 0.0]","[1.0, 0.0]"
"0.23845683185671127","0.06427730464776053","[0.0, 1.0]","[0.0, 1.0]"
"0.6462297804579709","0.7112936665651975","[1.0, 0.0]","[1.0, 0.0]"
"0.6940619288317074","0.6319381921960917","[1.0, 0.0]","[1.0, 0.0]"
"0.7916965886870352","0.860527069004044","[1.0, 0.0]","[1.0, 0.0]"
"0.2537010680814919","0.27056754952882295","[0.0, 1.0]","[0.0, 1.0]"
"0.7354875306576633","0.706934370653734","[1.0, 0.0]","[1.0, 0.0]"
"0.21521823236423182","0.30537866807296143","[0.0, 1.0]","[0.0, 1.0]"
"0.5866072661938931","0.7998044731498736","[1.0, 0.0]","[1.0, 0.0]"
"0.640468391966114","0.6042776742574558","[1.0, 0.0]","[1.0, 0.0]"
"0.13011670650421658","0.347214711044968","[0.0, 1.0]","[0.0, 1.0]"
"0.6575159399797289","0.7369002264964598","[1.0, 0.0]","[1.0, 0.0]"
"0.3678941020229544","0.2893360649243323","[0.0, 1.0]","[0.0, 1.0]"
"0.2587818936606277","0.3630659014228453","[0.0, 1.0]","[0.0, 1.0]"
"0.19920975052385698","0.24418646019694162","[0.0, 1.0]","[0.0, 1.0]"
"0.2393573945811599","0.30074618382166773","[0.0, 1.0]","[0.0, 1.0]"
"0.4348485035207007","0.31763671194890425","[0.0, 1.0]","[0.0, 1.0]"
"0.7198909076998267","0.7398334345382449","[1.0, 0.0]","[1.0, 0.0]"
"0.6728426546782961","0.7737178771577734","[1.0, 0.0]","[1.0, 0.0]"
"0.7315579909833391","0.7520687348497409","[1.0, 0.0]","[1.0, 0.0]"
"0.7337262303745057","0.8316384067512693","[1.0, 0.0]","[1.0, 0.0]"
"0.7397235932658305","0.680739911704934","[1.0, 0.0]","[1.0, 0.0]"
"0.6204027590332125","0.8062871897855316","[1.0, 0.0]","[1.0, 0.0]"
"0.30761554570829075","0.31211032583599907","[0.0, 1.0]","[0.0, 1.0]"
"0.2171391361922142","0.16573015940004346","[0.0, 1.0]","[0.0, 1.0]"
"0.7034050805727436","0.7426420987568996","[1.0, 0.0]","[1.0, 0.0]"
"0.7601432852755261","0.8128158023732613","[1.0, 0.0]","[1.0, 0.0]"
"0.2940349940984502","0.33809862374701966","[0.0, 1.0]","[0.0, 1.0]"
"0.22297678842090166","0.22266951368178456","[0.0, 1.0]","[0.0, 1.0]"
"0.5893884798356441","0.7795081532927332","[1.0, 0.0]","[1.0, 0.0]"
"0.6786984143319982","0.7472806558644707","[1.0, 0.0]","[1.0, 0.0]"
"0.7675447558628936","0.7489658383518617","[1.0, 0.0]","[1.0, 0.0]"
"0.737633836119203","0.6306445416587888","[1.0, 0.0]","[1.0, 0.0]"
"0.7244616535249191","0.594927771015042","[1.0, 0.0]","[1.0, 0.0]"
"0.7809359985904998","0.8311590925839327","[1.0, 0.0]","[1.0, 0.0]"
"0.6890406284115952","0.7547664025833779","[1.0, 0.0]","[1.0, 0.0]"
"0.7201771689251295","0.7628577389018772","[1.0, 0.0]","[1.0, 0.0]"
"0.2761580394023022","0.1625316795216574","[0.0, 1.0]","[0.0, 1.0]"
