"X","Y","color"
"0.2431241122010134","0.31008496280553466","[1.0, 1.0]","[0.0, 1.0]"
"0.7815935024662651","0.6992913004818555","[1.0, 1.0]","[1.0, 0.0]"
"0.34853456932512217","0.27264588156273933","[1.0, 1.0]","[0.0, 1.0]"
"0.697921609734436","0.7499070481198811","[1.0, 1.0]","[1.0, 0.0]"
"0.20654503827225737","0.18276470647428586","[1.0, 1.0]","[0.0, 1.0]"
"0.7138280024736355","0.7714238805914961","[1.0, 1.0]","[1.0, 0.0]"
"0.6308515083772946","0.5895848266943837","[1.0, 1.0]","[1.0, 0.0]"
"0.2319835679473347","0.19618304250709165","[1.0, 1.0]","[0.0, 1.0]"
"0.8234203975415136","0.7340964175183851","[1.0, 1.0]","[1.0, 0.0]"
"0.8111120213149896","0.753773227302088","[1.0, 1.0]","[1.0, 0.0]"
"0.7878535370038465","0.8293438894440938","[1.0, 1.0]","[1.0, 0.0]"
"0.5790081556850183","0.7629936392479719","[1.0, 1.0]","[1.0, 0.0]"
"0.7019763901445464","0.8921437516835923","[1.0, 1.0]","[1.0, 0.0]"
"0.3145994098672648","0.1841500929526041","[1.0, 1.0]","[0.0, 1.0]"
"0.20099929588167542","0.3103281315098641","[1.0, 1.0]","[0.0, 1.0]"
"0.30389146282423346","0.08950629156548988","[1.0, 1.0]","[0.0, 1.0]"
"0.6982484244637484","0.7651542214612135","[1.0, 1.0]","[1.0, 0.0]"
"0.7377395287758604","0.7694633269471007","[1.0, 1.0]","[1.0, 0.0]"
"0.6779006156713379","0.734261369818793","[1.0, 1.0]","[1.0, 0.0]"
"0.4460721807138184","0.41221262211992177","[1.0, 1.0]","[0.0, 1.0]"
"0.5821152826431623","0.7730123159650718","[1.0, 1.0]","[1.0, 0.0]"
"0.28400386726838933","0.2840418859015546","[1.0, 1.0]","[0.0, 1.0]"
"0.7580926472727472","0.7428907780297663","[1.0, 1.0]","[1.0, 0.0]"
"0.6144439243034194","0.754048033041329","[1.0, 1.0]","[1.0, 0.0]"
"0.7439524239486","0.6681444915162926","[1.0, 1.0]","[1.0, 0.0]"
"0.31711406912178086","0.24391255034346918","[1.0, 1.0]","[0.0, 1.0]"
"0.7120753913471868","0.6423703048041763","[1.0, 1.0]","[1.0, 0.0]"
"0.27598044949551426","0.22953528475264423","[1.0, 1.0]","[0.0, 1.0]"
"0.8019466144167522","0.7854346390590101","[1.0, 1.0]","[1.0, 0.0]"
"0.23252110013496588","0.26198631736346367","[1.0, 1.0]","[0.0, 1.0]"
"0.2369082845293333","0.12168393719026828","[1.0, 1.0]","[0.0, 1.0]"
"0.7334427092830943","0.7343468727411319","[1.0, 1.0]","[1.0, 0.0]"
"0.2367737215961073","0.22955756417877204","[1.0, 1.0]","[0.0, 1.0]"
"0.23915311298204556","0.08389791779292906","[1.0, 1.0]","[0.0, 1.0]"
"0.8452397169060651","0.6987747707405869","[1.0, 1.0]","[1.0, 0.0]"
"0.8825418204955012","0.6422367987657186","[1.0, 1.0]","[1.0, 0.0]"
"0.26493459743889175","0.3225403463550161","[1.0, 1.0]","[0.0, 1.0]"
"0.2563234537983128","0.2386550145101602","[1.0, 1.0]","[0.0, 1.0]"
"0.7305562185943578","0.721281247237457","[1.0, 1.0]","[1.0, 0.0]"
"0.9150758352768058","0.6849286459146583","[1.0, 1.0]","[1.0, 0.0]"
"0.7398969154225096","0.7436094052645917","[1.0, 1.0]","[1.0, 0.0]"
"0.1989414315148631","0.17864828433142022","[1.0, 1.0]","[0.0, 1.0]"
"0.3546033013932272","0.22953122076506946","[1.0, 1.0]","[0.0, 1.0]"
"0.35311905850021813","0.2715350487561477","[1.0, 1.0]","[0.0, 1.0]"
"0.35670454919765787","0.3524022292212165","[1.0, 1.0]","[0.0, 1.0]"
"0.28933396447870674","0.2061004724769751","[1.0, 1.0]","[0.0, 1.0]"
"0.25511977353714094","0.2831187988310951","[1.0, 1.0]","[0.0, 1.0]"
"0.7269982558215493","0.915837873073486","[1.0, 1.0]","[1.0, 0.0]"
"0.2729093533410167","0.20986587482135763","[1.0, 1.0]","[0.0, 1.0]"
"0.7172311934387958","0.6390062951308851","[1.0, 1.0]","[1.0, 0.0]"
"0.7833899356643977","0.9212794143120698","[1.0, 1.0]","[1.0, 0.0]"
"0.22808012004526718","0.09460299675111435","[1.0, 1.0]","[0.0, 1.0]"
"0.7321198628694239","0.7747968256590346","[1.0, 1.0]","[1.0, 0.0]"
"0.18389590699673353","0.30780908646371546","[1.0, 1.0]","[0.0, 1.0]"
"0.29033335438259367","0.2654429728937102","[1.0, 1.0]","[0.0, 1.0]"
"0.2004110535942612","0.4018462245416051","[1.0, 1.0]","[0.0, 1.0]"
"0.7231246488708222","0.7861902610596552","[1.0, 1.0]","[1.0, 0.0]"
