"X","Y","color"
"0.7021465817587461","0.8602338364437118","[0.0, 1.0]","[1.0, 0.0]"
"0.1511760160891552","0.26231308964393074","[0.0, 1.0]","[0.0, 1.0]"
"0.7342024641241928","0.690962318608525","[0.0, 1.0]","[1.0, 0.0]"
"0.7491104089575407","0.8451974283071275","[0.0, 1.0]","[1.0, 0.0]"
"0.7009140289209451","0.839667566252647","[0.0, 1.0]","[1.0, 0.0]"
"0.10332388054171024","0.21897794995967682","[0.0, 1.0]","[0.0, 1.0]"
"0.2610163971490753","0.22797431049166164","[0.0, 1.0]","[0.0, 1.0]"
"0.3274695534227946","0.34396180253567643","[0.0, 1.0]","[0.0, 1.0]"
"0.15570259898621008","0.36305030215513556","[0.0, 1.0]","[0.0, 1.0]"
"0.225409988780103","0.23964219949444246","[0.0, 1.0]","[0.0, 1.0]"
"0.6095259077883277","0.8044588429197684","[0.0, 1.0]","[1.0, 0.0]"
"0.30063828306327234","0.2814945712785805","[0.0, 1.0]","[0.0, 1.0]"
"0.7832499052494661","0.6410345023791142","[0.0, 1.0]","[1.0, 0.0]"
"0.6358135083447287","0.9002656768629993","[0.0, 1.0]","[1.0, 0.0]"
"0.7680709460678106","0.6681717551139645","[0.0, 1.0]","[1.0, 0.0]"
"0.7708586814619957","0.8295045634192146","[0.0, 1.0]","[1.0, 0.0]"
"0.8180205861733846","0.922211020090993","[0.0, 1.0]","[1.0, 0.0]"
"0.9235978043358662","0.8414804542294549","[0.0, 1.0]","[1.0, 0.0]"
"0.2848834937594752","0.32601657397757594","[0.0, 1.0]","[0.0, 1.0]"
"0.7481287896771988","0.633182634353574","[0.0, 1.0]","[1.0, 0.0]"
"0.7544337332986515","0.8365171226788769","[0.0, 1.0]","[1.0, 0.0]"
"0.7039743525335901","0.7856777959960992","[0.0, 1.0]","[1.0, 0.0]"
"0.36830585511194613","0.18690483463601967","[0.0, 1.0]","[0.0, 1.0]"
"0.27745304192752124","0.19824289054657224","[0.0, 1.0]","[0.0, 1.0]"
"0.3512133769317176","0.3196151506335655","[0.0, 1.0]","[0.0, 1.0]"
"0.24202144473727033","0.22085634863503903","[0.0, 1.0]","[0.0, 1.0]"
